time,open,high,low,close,tick_volume
2025-02-14 19:00:00,1.04975,1.05087,1.0493999999999999,1.05071,1579
2025-02-14 20:00:00,1.05071,1.0507900000000001,1.04995,1.05043,1298
2025-02-14 21:00:00,1.05044,1.05048,1.04948,1.04986,1167
2025-02-14 22:00:00,1.04984,1.04984,1.04911,1.04919,1045
2025-02-14 23:00:00,1.04923,1.04947,1.04875,1.04898,677
2025-02-17 00:00:00,1.04845,1.04899,1.04839,1.04875,282
2025-02-17 01:00:00,1.0487,1.04941,1.04843,1.04882,1128
2025-02-17 02:00:00,1.04882,1.04932,1.04854,1.04921,943
2025-02-17 03:00:00,1.04921,1.05063,1.04894,1.05052,1344
2025-02-17 04:00:00,1.05051,1.05052,1.0495700000000001,1.05011,1100
2025-02-17 05:00:00,1.05012,1.05035,1.04941,1.04945,1231
2025-02-17 06:00:00,1.04946,1.04972,1.04893,1.04954,900
2025-02-17 07:00:00,1.04954,1.04981,1.04846,1.04897,1531
2025-02-17 08:00:00,1.04897,1.04933,1.0488,1.04915,1367
2025-02-17 09:00:00,1.04917,1.04952,1.04803,1.04824,2145
2025-02-17 10:00:00,1.04826,1.04847,1.04709,1.04742,2344
2025-02-17 11:00:00,1.04742,1.04813,1.04712,1.04742,1798
2025-02-17 12:00:00,1.04741,1.04893,1.04731,1.04889,1525
2025-02-17 13:00:00,1.04889,1.04891,1.04777,1.04818,1421
2025-02-17 14:00:00,1.04818,1.04849,1.04685,1.0472,1602
2025-02-17 15:00:00,1.04721,1.04763,1.0467,1.04742,1395
2025-02-17 16:00:00,1.04742,1.04792,1.04713,1.04783,1321
2025-02-17 17:00:00,1.04783,1.04841,1.04741,1.04796,1465
2025-02-17 18:00:00,1.04796,1.0483,1.04767,1.04786,1137
2025-02-17 19:00:00,1.04786,1.04844,1.04779,1.04825,742
2025-02-17 20:00:00,1.04825,1.04826,1.04789,1.04821,469
2025-02-17 21:00:00,1.04821,1.04837,1.04795,1.04816,489
2025-02-17 22:00:00,1.04814,1.04836,1.048,1.04834,431
2025-02-17 23:00:00,1.04836,1.04851,1.04817,1.04828,413
2025-02-18 00:00:00,1.04762,1.04839,1.04739,1.04797,405
2025-02-18 01:00:00,1.04788,1.04856,1.04768,1.04848,520
2025-02-18 02:00:00,1.04848,1.04863,1.04727,1.0475,1119
2025-02-18 03:00:00,1.0475,1.04754,1.04626,1.04661,1574
2025-02-18 04:00:00,1.04661,1.04706,1.04654,1.04675,1271
2025-02-18 05:00:00,1.04675,1.04723,1.04619,1.04629,1483
2025-02-18 06:00:00,1.04626,1.04639,1.04554,1.0457,1150
2025-02-18 07:00:00,1.04571,1.0459,1.04522,1.0455,1334
2025-02-18 08:00:00,1.04547,1.04632,1.04546,1.04613,1280
