time,open,high,low,close,tick_volume
2025-01-03 02:30:00,1.02675,1.02692,1.02673,1.02692,163
2025-01-03 02:45:00,1.02692,1.02734,1.02689,1.02729,208
2025-01-03 03:00:00,1.02729,1.02729,1.02688,1.02691,294
2025-01-03 03:15:00,1.02692,1.02716,1.0267,1.02683,249
2025-01-03 03:30:00,1.02682,1.02701,1.02674,1.0268,261
2025-01-03 03:45:00,1.02679,1.0269,1.02664,1.02674,220
2025-01-03 04:00:00,1.02673,1.02717,1.02667,1.02696,266
2025-01-03 04:15:00,1.02696,1.02713,1.02675,1.02713,267
2025-01-03 04:30:00,1.02716,1.02722,1.0270299999999999,1.02717,224
2025-01-03 04:45:00,1.02716,1.02745,1.02712,1.02722,233
2025-01-03 05:00:00,1.02722,1.02727,1.02714,1.02719,180
2025-01-03 05:15:00,1.02719,1.02743,1.02705,1.02735,251
2025-01-03 05:30:00,1.02735,1.02739,1.02706,1.02716,165
2025-01-03 05:45:00,1.02715,1.02715,1.02686,1.02707,198
2025-01-03 06:00:00,1.02707,1.02708,1.02673,1.02693,175
2025-01-03 06:15:00,1.02693,1.02697,1.0267,1.02688,134
2025-01-03 06:30:00,1.02688,1.02697,1.02675,1.02676,132
2025-01-03 06:45:00,1.02676,1.02697,1.02673,1.02695,166
2025-01-03 07:00:00,1.02696,1.02697,1.02661,1.02661,203
2025-01-03 07:15:00,1.02661,1.02718,1.02645,1.02716,227
2025-01-03 07:30:00,1.02715,1.02734,1.02711,1.0272,189
2025-01-03 07:45:00,1.0272,1.02724,1.02697,1.02716,264
2025-01-03 08:00:00,1.02716,1.02745,1.02715,1.02742,192
2025-01-03 08:15:00,1.02742,1.02747,1.02732,1.02737,196
2025-01-03 08:30:00,1.02737,1.02743,1.02722,1.02741,176
2025-01-03 08:45:00,1.02741,1.02791,1.02735,1.0279,236
2025-01-03 09:00:00,1.02787,1.02825,1.02759,1.02802,513
2025-01-03 09:15:00,1.02801,1.02815,1.02686,1.0278,858
2025-01-03 09:30:00,1.0278,1.02846,1.02778,1.02829,534
2025-01-03 09:45:00,1.02828,1.02838,1.02805,1.02807,484
