time,open,high,low,close,tick_volume
2025-01-03 12:00:00,1.02901,1.03028,1.02791,1.02931,7077
2025-01-03 16:00:00,1.02931,1.03057,1.02728,1.02979,9990
2025-01-03 20:00:00,1.02978,1.03098,1.02925,1.03078,4546
2025-01-06 00:00:00,1.03018,1.03134,1.02955,1.03121,3727
2025-01-06 04:00:00,1.03121,1.03181,1.03084,1.03088,3846
2025-01-06 08:00:00,1.03088,1.03687,1.03076,1.03555,8403
2025-01-06 12:00:00,1.03556,1.04365,1.03288,1.04168,13528
2025-01-06 16:00:00,1.04169,1.04237,1.0352999999999999,1.03872,13673
2025-01-06 20:00:00,1.03872,1.03922,1.0377,1.0386,5594
2025-01-07 00:00:00,1.03864,1.03913,1.03761,1.03812,3683
2025-01-07 04:00:00,1.03808,1.04031,1.03808,1.03966,1160
2025-01-07 08:00:00,1.03966,1.0429599999999999,1.03963,1.04267,6306
2025-01-07 12:00:00,1.04264,1.04343,1.03864,1.03966,9061
2025-01-07 16:00:00,1.03963,1.03975,1.03539,1.03667,13285
2025-01-07 20:00:00,1.03667,1.03693,1.0336400000000001,1.0336400000000001,5982
2025-01-08 00:00:00,1.03371,1.03529,1.03371,1.03526,3390
2025-01-08 04:00:00,1.03528,1.03558,1.03462,1.0354700000000001,3037
2025-01-08 08:00:00,1.03548,1.03573,1.03154,1.03194,8549
2025-01-08 12:00:00,1.03194,1.03211,1.02732,1.03032,12637
2025-01-08 16:00:00,1.03031,1.03143,1.02889,1.03051,11022
2025-01-08 20:00:00,1.03054,1.03242,1.03053,1.03149,6137
2025-01-09 00:00:00,1.03155,1.03187,1.03048,1.03142,3214
2025-01-09 04:00:00,1.03142,1.03212,1.03053,1.03065,3666
2025-01-09 08:00:00,1.03066,1.03174,1.02836,1.03058,9149
2025-01-09 12:00:00,1.03056,1.03185,1.02957,1.03078,8519
2025-01-09 16:00:00,1.03078,1.03145,1.0291,1.02972,7487
2025-01-09 20:00:00,1.02969,1.03034,1.02939,1.02992,2398
2025-01-10 00:00:00,1.03011,1.03042,1.02921,1.03017,2984
2025-01-10 04:00:00,1.03017,1.03035,1.02846,1.02857,3147
2025-01-10 08:00:00,1.02857,1.03117,1.02811,1.02998,7100
2025-01-10 12:00:00,1.02999,1.03117,1.02128,1.02563,9271
2025-01-10 16:00:00,1.02562,1.02786,1.02274,1.02444,14847
2025-01-10 20:00:00,1.02443,1.02488,1.02345,1.02404,6307
2025-01-13 00:00:00,1.0231,1.02497,1.02248,1.02416,3721
2025-01-13 04:00:00,1.02416,1.0245,1.02077,1.02193,4926
2025-01-13 08:00:00,1.02193,1.02311,1.01772,1.01932,10537
2025-01-13 12:00:00,1.0193,1.02204,1.01859,1.02083,10372
