time,open,high,low,close,tick_volume,spread,real_volume
2024-11-13 22:00:00,2580.97,2581.14,2574.58,2575.77,2115,10,0
2024-11-13 22:30:00,2575.77,2576.67,2572.97,2573.73,1962,5,0
2024-11-13 23:00:00,2573.64,2577.06,2573.45,2575.96,959,13,0
2024-11-13 23:30:00,2576.03,2576.03,2572.65,2572.7,789,5,0
2024-11-14 01:00:00,2574.82,2581.29,2571.64,2580.74,1228,5,0
2024-11-14 01:30:00,2581.04,2581.23,2568.87,2570.93,1753,5,0
2024-11-14 02:00:00,2570.98,2574.71,2570.98,2573.68,1378,6,0
2024-11-14 02:30:00,2573.68,2573.99,2569.6,2572.48,1455,13,0
2024-11-14 03:00:00,2572.5,2572.83,2564.74,2569.14,2918,5,0
2024-11-14 03:30:00,2569.14,2570.18,2561.55,2562.56,2669,5,0
2024-11-14 04:00:00,2562.48,2564.63,2560.58,2562.01,2432,5,0
2024-11-14 04:30:00,2562.03,2562.52,2558.95,2560.68,2577,8,0
2024-11-14 05:00:00,2560.59,2565.08,2559.98,2561.54,2243,14,0
2024-11-14 05:30:00,2561.58,2562.91,2560.02,2560.72,1714,14,0
2024-11-14 06:00:00,2560.68,2563.11,2559.27,2562.86,1608,14,0
2024-11-14 06:30:00,2562.84,2565.3,2560.14,2565.17,1549,6,0
2024-11-14 07:00:00,2565.17,2565.2,2559.02,2559.86,2001,14,0
2024-11-14 07:30:00,2559.67,2560.33,2555.33,2558.64,2645,5,0
2024-11-14 08:00:00,2558.71,2560.5,2557.57,2557.81,2423,11,0
2024-11-14 08:30:00,2557.78,2558.15,2551.94,2555.07,2710,14,0
2024-11-14 09:00:00,2555.07,2557.08,2550.15,2554.82,2453,5,0
2024-11-14 09:30:00,2554.81,2558.87,2554.29,2556.75,2481,7,0
2024-11-14 10:00:00,2556.92,2559.68,2554.48,2555.6,2655,7,0
2024-11-14 10:30:00,2555.61,2558.79,2554.57,2556.13,2372,5,0
2024-11-14 11:00:00,2556.31,2558.32,2551.52,2552.25,2596,14,0
2024-11-14 11:30:00,2552.26,2552.26,2536.77,2543.51,2798,5,0
2024-11-14 12:00:00,2543.53,2545.7,2539.02,2545.64,2383,5,0
2024-11-14 12:30:00,2545.74,2547.99,2543.36,2546.99,2472,6,0
2024-11-14 13:00:00,2547.09,2548.49,2545.15,2545.78,2531,5,0
2024-11-14 13:30:00,2546.07,2555.04,2545.84,2553.63,2698,5,0
2024-11-14 14:00:00,2553.68,2556.88,2552.29,2556.16,2523,5,0
2024-11-14 14:30:00,2556.16,2556.52,2550.08,2552.16,2427,7,0
2024-11-14 15:00:00,2552.2,2557.04,2551.27,2555.05,2955,7,0
2024-11-14 15:30:00,2555.04,2560.27,2551.81,2557.18,3253,5,0
2024-11-14 16:00:00,2557.13,2563.84,2554.34,2562.86,3016,11,0
2024-11-14 16:30:00,2563.01,2565.93,2557.68,2559.63,3215,5,0
2024-11-14 17:00:00,2559.52,2572.74,2558.65,2570.5,3202,9,0
2024-11-14 17:30:00,2570.42,2572.89,2565.82,2570.27,3018,14,0
2024-11-14 18:00:00,2570.35,2576.65,2569.21,2575.6,2882,6,0
2024-11-14 18:30:00,2575.62,2577.42,2571.9,2573.96,2612,5,0
2024-11-14 19:00:00,2574.01,2575.86,2568.51,2568.93,2617,6,0
2024-11-14 19:30:00,2568.82,2573.36,2567.54,2572.93,2580,5,0
2024-11-14 20:00:00,2573.1,2573.43,2567.16,2567.79,2459,9,0
2024-11-14 20:30:00,2567.86,2571.05,2567.75,2569.9,2191,14,0
2024-11-14 21:00:00,2569.88,2575.69,2569.85,2574.59,2127,14,0
2024-11-14 21:30:00,2574.58,2576.86,2574.25,2575.98,1884,14,0
2024-11-14 22:00:00,2575.94,2576.58,2563.9,2572.58,3018,5,0
2024-11-14 22:30:00,2572.56,2574.16,2565.34,2567.16,2712,13,0
2024-11-14 23:00:00,2567.34,2569.51,2565.22,2565.32,1242,5,0
2024-11-14 23:30:00,2565.32,2566.48,2564.1,2564.53,987,5,0
2024-11-15 01:00:00,2565.12,2566.66,2564.78,2566.12,817,9,0
2024-11-15 01:30:00,2566.11,2567.2,2566.05,2566.88,926,14,0
2024-11-15 02:00:00,2566.87,2567.35,2565.91,2566.48,1175,14,0
2024-11-15 02:30:00,2566.49,2567.62,2565.95,2566.85,1486,14,0
2024-11-15 03:00:00,2566.84,2571.71,2566.09,2569.15,2636,14,0
2024-11-15 03:30:00,2569.15,2569.29,2563.1,2564.95,2624,8,0
2024-11-15 04:00:00,2565.0,2569.85,2564.87,2568.93,2306,14,0
2024-11-15 04:30:00,2568.93,2571.08,2567.01,2570.19,2386,14,0
2024-11-15 05:00:00,2570.18,2571.1,2567.87,2568.64,2174,14,0
2024-11-15 05:30:00,2568.67,2569.96,2567.62,2567.74,1324,14,0
2024-11-15 06:00:00,2567.69,2568.58,2567.27,2568.23,1166,14,0
2024-11-15 06:30:00,2568.27,2569.49,2567.04,2567.08,1217,14,0
2024-11-15 07:00:00,2567.04,2567.23,2565.52,2565.94,1664,5,0
2024-11-15 07:30:00,2565.91,2566.12,2559.78,2559.99,2379,14,0
2024-11-15 08:00:00,2559.95,2561.88,2554.58,2558.14,2610,8,0
2024-11-15 08:30:00,2558.11,2563.57,2557.9,2561.39,2509,7,0
2024-11-15 09:00:00,2561.33,2564.34,2559.33,2561.99,2238,14,0
